,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Day94,52.0,16.0,74.0,70.0,55.0,39.0,14.0,3.0,1.0,2.0,2.0,5.0,4.0,3.0,8.0,3.0,2.0,2.0,68.0,32.0
Day95,55.0,6.0,68.0,53.0,3.0,78.0,4.0,7.0,6.0,3.0,3.0,1.0,2.0,1.0,5.0,3.0,1.0,3.0,65.0,35.0
Day96,27.0,66.0,78.0,40.0,3.0,36.0,61.0,3.0,4.0,3.0,3.0,3.0,1.0,4.0,3.0,2.0,2.0,3.0,74.0,26.0
Day97,57.0,11.0,70.0,58.0,2.0,78.0,9.0,56.0,2.0,1.0,1.0,3.0,3.0,1.0,6.0,4.0,2.0,2.0,66.0,34.0
Day98,33.0,17.0,85.0,31.0,2.0,37.0,16.0,5.0,46.0,4.0,4.0,7.0,3.0,4.0,5.0,3.0,0.0,7.0,70.0,30.0
Day99,71.0,11.0,76.0,40.0,1.0,44.0,8.0,5.0,8.0,46.0,2.0,3.0,3.0,2.0,4.0,7.0,6.0,3.0,73.0,27.0
Day100,61.0,10.0,72.0,60.0,4.0,80.0,8.0,65.0,3.0,5.0,61.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,70.0,30.0
Day101,26.0,63.0,72.0,47.0,2.0,44.0,59.0,8.0,0.0,1.0,3.0,51.0,4.0,2.0,7.0,3.0,1.0,3.0,71.0,29.0
Day102,18.0,68.0,74.0,33.0,3.0,40.0,68.0,6.0,2.0,1.0,1.0,3.0,60.0,2.0,2.0,1.0,3.0,3.0,71.0,29.0
Day103,19.0,63.0,67.0,43.0,0.0,48.0,60.0,7.0,4.0,2.0,1.0,6.0,5.0,47.0,3.0,2.0,5.0,5.0,67.0,33.0
Day104,38.0,12.0,94.0,40.0,1.0,41.0,11.0,6.0,6.0,1.0,6.0,5.0,2.0,3.0,64.0,0.0,2.0,1.0,69.0,31.0
Day105,62.0,9.0,77.0,60.0,2.0,78.0,9.0,9.0,3.0,1.0,1.0,3.0,5.0,0.0,1.0,56.0,3.0,0.0,75.0,25.0
Day106,61.0,12.0,69.0,65.0,1.0,87.0,12.0,4.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,5.0,60.0,7.0,69.0,31.0
Day107,61.0,16.0,77.0,61.0,3.0,74.0,10.0,8.0,3.0,4.0,5.0,3.0,2.0,5.0,5.0,2.0,0.0,53.0,73.0,27.0
Day108,73.0,14.0,73.0,38.0,2.0,40.0,13.0,5.0,0.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,2.0,72.0,28.0
Day109,24.0,65.0,73.0,37.0,0.0,41.0,9.0,8.0,3.0,4.0,5.0,5.0,2.0,1.0,1.0,3.0,1.0,4.0,70.0,30.0
Day110,43.0,12.0,90.0,42.0,2.0,40.0,10.0,7.0,5.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,72.0,28.0
Day111,56.0,14.0,67.0,78.0,1.0,45.0,12.0,7.0,3.0,2.0,3.0,6.0,1.0,4.0,4.0,1.0,2.0,2.0,64.0,36.0
Day112,57.0,10.0,73.0,75.0,50.0,45.0,7.0,6.0,6.0,3.0,4.0,2.0,3.0,0.0,4.0,4.0,4.0,3.0,69.0,31.0
Day113,59.0,20.0,73.0,63.0,4.0,77.0,19.0,6.0,1.0,2.0,4.0,6.0,6.0,4.0,1.0,0.0,1.0,5.0,73.0,27.0
Day114,19.0,72.0,76.0,38.0,4.0,33.0,70.0,2.0,4.0,3.0,0.0,1.0,3.0,3.0,4.0,1.0,1.0,3.0,75.0,25.0
Day115,63.0,10.0,66.0,69.0,1.0,88.0,6.0,58.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,5.0,3.0,3.0,62.0,38.0
Day116,39.0,10.0,89.0,39.0,2.0,39.0,9.0,4.0,59.0,4.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,4.0,71.0,29.0
Day117,70.0,22.0,71.0,44.0,3.0,43.0,20.0,2.0,1.0,49.0,0.0,6.0,5.0,5.0,2.0,5.0,0.0,3.0,67.0,33.0
Day118,55.0,20.0,66.0,62.0,3.0,78.0,15.0,55.0,2.0,2.0,52.0,3.0,6.0,4.0,1.0,2.0,5.0,1.0,66.0,34.0
Day119,21.0,64.0,75.0,34.0,1.0,39.0,62.0,4.0,4.0,3.0,2.0,54.0,2.0,2.0,2.0,2.0,5.0,5.0,73.0,27.0
Day120,22.0,69.0,72.0,38.0,1.0,43.0,66.0,5.0,0.0,4.0,2.0,1.0,60.0,3.0,2.0,2.0,3.0,5.0,69.0,31.0
Day121,29.0,64.0,75.0,46.0,0.0,47.0,61.0,11.0,1.0,1.0,8.0,3.0,4.0,52.0,0.0,2.0,3.0,5.0,74.0,26.0
Day122,39.0,14.0,92.0,37.0,1.0,40.0,12.0,6.0,5.0,3.0,1.0,1.0,4.0,4.0,57.0,1.0,2.0,3.0,68.0,32.0
Day123,60.0,13.0,75.0,63.0,4.0,73.0,8.0,6.0,2.0,3.0,4.0,2.0,1.0,2.0,3.0,49.0,2.0,5.0,75.0,25.0
Day124,61.0,9.0,71.0,62.0,1.0,82.0,7.0,8.0,3.0,3.0,5.0,1.0,1.0,4.0,2.0,3.0,57.0,2.0,69.0,31.0
Day125,56.0,12.0,71.0,55.0,7.0,69.0,7.0,4.0,7.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,51.0,70.0,30.0
Day126,66.0,19.0,71.0,39.0,4.0,42.0,14.0,6.0,5.0,3.0,5.0,3.0,2.0,5.0,0.0,3.0,2.0,4.0,68.0,32.0
Day127,21.0,67.0,68.0,42.0,3.0,45.0,10.0,4.0,1.0,4.0,1.0,2.0,3.0,2.0,4.0,2.0,6.0,3.0,65.0,35.0
Day128,32.0,15.0,83.0,39.0,3.0,37.0,13.0,4.0,6.0,3.0,2.0,4.0,5.0,3.0,2.0,2.0,2.0,2.0,70.0,30.0
Day129,63.0,11.0,81.0,74.0,4.0,32.0,9.0,4.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,3.0,1.0,3.0,78.0,22.0
Day130,57.0,10.0,75.0,72.0,59.0,34.0,6.0,3.0,5.0,1.0,1.0,2.0,2.0,1.0,4.0,3.0,3.0,3.0,72.0,28.0
Day131,60.0,14.0,73.0,64.0,2.0,82.0,13.0,6.0,3.0,3.0,2.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,69.0,31.0
Day132,16.0,71.0,72.0,31.0,1.0,34.0,70.0,1.0,2.0,6.0,1.0,4.0,2.0,3.0,4.0,2.0,3.0,1.0,68.0,32.0
Day133,56.0,14.0,69.0,58.0,3.0,77.0,13.0,56.0,1.0,4.0,4.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,68.0,32.0
