,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Day157,72.0,68.0,79.0,11.0,6.0,1.0,87.0,94.0,1.0,1.0,0.0,3.0,3.0,67.0,4.0,2.0,98.0,14.0,70.0,99.0
Day158,30.0,24.0,81.0,12.0,4.0,5.0,83.0,94.0,5.0,4.0,4.0,4.0,0.0,18.0,47.0,3.0,97.0,14.0,65.0,99.0
Day159,28.0,24.0,31.0,15.0,9.0,3.0,34.0,48.0,7.0,1.0,1.0,3.0,3.0,23.0,2.0,52.0,48.0,20.0,90.0,62.0
Day160,33.0,24.0,37.0,14.0,7.0,4.0,39.0,51.0,7.0,5.0,2.0,1.0,3.0,21.0,3.0,1.0,99.0,17.0,73.0,99.0
Day161,66.0,58.0,75.0,10.0,6.0,2.0,77.0,90.0,8.0,5.0,3.0,2.0,3.0,55.0,3.0,6.0,94.0,55.0,75.0,94.0
Day162,77.0,13.0,83.0,8.0,6.0,2.0,87.0,95.0,5.0,5.0,3.0,2.0,4.0,13.0,5.0,2.0,98.0,10.0,58.0,98.0
Day163,79.0,74.0,88.0,12.0,7.0,3.0,90.0,97.0,4.0,4.0,1.0,1.0,4.0,19.0,2.0,0.0,100.0,18.0,69.0,100.0
Day164,18.0,13.0,72.0,6.0,2.0,1.0,74.0,89.0,6.0,1.0,3.0,5.0,1.0,11.0,3.0,4.0,96.0,10.0,71.0,97.0
Day165,80.0,71.0,84.0,64.0,7.0,2.0,85.0,97.0,8.0,5.0,5.0,1.0,3.0,68.0,1.0,2.0,98.0,65.0,80.0,98.0
Day166,73.0,65.0,82.0,54.0,46.0,4.0,83.0,96.0,8.0,4.0,3.0,4.0,3.0,61.0,5.0,3.0,97.0,56.0,75.0,98.0
Day167,78.0,74.0,84.0,59.0,8.0,47.0,84.0,95.0,8.0,1.0,1.0,1.0,5.0,71.0,5.0,2.0,98.0,63.0,66.0,99.0
Day168,24.0,18.0,30.0,11.0,7.0,0.0,89.0,97.0,5.0,3.0,2.0,3.0,1.0,17.0,2.0,3.0,97.0,12.0,75.0,97.0
Day169,23.0,21.0,31.0,17.0,5.0,6.0,33.0,93.0,5.0,0.0,2.0,5.0,2.0,20.0,7.0,4.0,96.0,20.0,76.0,98.0
Day170,21.0,17.0,27.0,13.0,8.0,3.0,30.0,94.0,52.0,2.0,1.0,8.0,3.0,15.0,1.0,4.0,96.0,13.0,69.0,97.0
Day171,85.0,26.0,87.0,16.0,11.0,2.0,89.0,95.0,2.0,54.0,1.0,1.0,5.0,23.0,1.0,3.0,97.0,21.0,68.0,98.0
Day172,21.0,17.0,29.0,10.0,6.0,1.0,34.0,93.0,55.0,3.0,53.0,2.0,4.0,15.0,4.0,4.0,96.0,12.0,71.0,96.0
Day173,26.0,17.0,32.0,13.0,8.0,2.0,38.0,93.0,9.0,4.0,6.0,44.0,3.0,16.0,5.0,2.0,98.0,15.0,64.0,99.0
Day174,82.0,77.0,85.0,66.0,64.0,1.0,87.0,97.0,6.0,2.0,3.0,3.0,63.0,73.0,3.0,1.0,99.0,70.0,69.0,100.0
Day175,74.0,69.0,76.0,7.0,3.0,3.0,79.0,95.0,8.0,1.0,4.0,5.0,2.0,67.0,0.0,1.0,99.0,11.0,68.0,99.0
Day176,20.0,15.0,85.0,10.0,5.0,1.0,86.0,94.0,4.0,3.0,2.0,3.0,3.0,13.0,60.0,2.0,98.0,12.0,71.0,99.0
Day177,26.0,23.0,36.0,13.0,6.0,4.0,39.0,43.0,2.0,1.0,2.0,0.0,2.0,20.0,5.0,53.0,47.0,17.0,86.0,67.0
Day178,30.0,26.0,35.0,11.0,4.0,2.0,38.0,48.0,7.0,0.0,3.0,3.0,2.0,21.0,5.0,3.0,97.0,15.0,68.0,97.0
Day179,82.0,79.0,86.0,12.0,7.0,4.0,90.0,96.0,2.0,2.0,1.0,1.0,1.0,75.0,2.0,2.0,98.0,71.0,75.0,99.0
Day180,71.0,27.0,75.0,15.0,7.0,3.0,79.0,92.0,7.0,0.0,4.0,2.0,2.0,26.0,1.0,3.0,97.0,17.0,67.0,97.0
Day181,77.0,72.0,82.0,9.0,7.0,2.0,87.0,96.0,8.0,3.0,4.0,1.0,3.0,16.0,1.0,1.0,99.0,13.0,70.0,99.0
Day182,25.0,22.0,78.0,12.0,5.0,2.0,82.0,95.0,8.0,1.0,4.0,3.0,1.0,18.0,2.0,2.0,98.0,12.0,67.0,98.0
Day183,80.0,78.0,85.0,70.0,6.0,5.0,87.0,92.0,2.0,1.0,0.0,3.0,4.0,76.0,1.0,6.0,94.0,70.0,74.0,95.0
Day184,79.0,75.0,85.0,64.0,61.0,2.0,87.0,99.0,8.0,3.0,6.0,1.0,1.0,71.0,3.0,0.0,100.0,66.0,68.0,100.0
Day185,69.0,64.0,74.0,57.0,8.0,47.0,75.0,89.0,7.0,3.0,4.0,3.0,2.0,63.0,3.0,6.0,94.0,58.0,70.0,94.0
Day186,25.0,21.0,29.0,9.0,5.0,3.0,80.0,91.0,4.0,3.0,2.0,4.0,3.0,19.0,2.0,6.0,94.0,17.0,64.0,97.0
Day187,27.0,23.0,34.0,16.0,10.0,1.0,38.0,95.0,5.0,3.0,2.0,3.0,3.0,20.0,2.0,3.0,97.0,18.0,68.0,97.0
Day188,27.0,20.0,31.0,9.0,3.0,3.0,35.0,95.0,53.0,4.0,3.0,4.0,1.0,17.0,3.0,5.0,95.0,14.0,74.0,96.0
Day189,84.0,18.0,89.0,7.0,2.0,2.0,92.0,96.0,3.0,63.0,1.0,0.0,1.0,16.0,3.0,1.0,99.0,13.0,67.0,99.0
Day190,21.0,18.0,30.0,14.0,8.0,2.0,31.0,97.0,61.0,2.0,59.0,5.0,4.0,15.0,7.0,1.0,99.0,14.0,67.0,100.0
Day191,30.0,26.0,34.0,16.0,8.0,2.0,35.0,96.0,6.0,4.0,3.0,50.0,4.0,25.0,2.0,2.0,98.0,20.0,80.0,98.0
Day192,74.0,73.0,79.0,64.0,62.0,1.0,79.0,95.0,9.0,1.0,2.0,5.0,58.0,72.0,3.0,4.0,96.0,66.0,65.0,97.0
Day193,77.0,70.0,81.0,10.0,4.0,3.0,85.0,97.0,6.0,2.0,3.0,4.0,1.0,69.0,2.0,0.0,100.0,13.0,65.0,100.0
Day194,28.0,19.0,81.0,12.0,7.0,3.0,88.0,95.0,2.0,4.0,2.0,1.0,4.0,17.0,50.0,4.0,96.0,15.0,79.0,97.0
Day195,22.0,16.0,27.0,8.0,4.0,2.0,31.0,43.0,5.0,2.0,3.0,2.0,1.0,14.0,1.0,54.0,46.0,10.0,83.0,61.0
Day196,24.0,17.0,29.0,10.0,5.0,3.0,30.0,46.0,6.0,3.0,3.0,7.0,3.0,15.0,4.0,2.0,98.0,12.0,76.0,98.0
Day197,74.0,71.0,80.0,14.0,8.0,2.0,87.0,96.0,5.0,1.0,3.0,1.0,5.0,70.0,4.0,3.0,97.0,68.0,72.0,97.0
Day198,78.0,15.0,82.0,12.0,6.0,3.0,83.0,94.0,1.0,6.0,1.0,4.0,3.0,13.0,2.0,3.0,97.0,12.0,69.0,98.0
Day199,76.0,74.0,80.0,12.0,7.0,1.0,83.0,91.0,3.0,1.0,2.0,2.0,6.0,16.0,1.0,3.0,97.0,14.0,73.0,98.0
